"","Id","Calories","ActivityDate","TotalSteps","SedentaryMinutes","VeryActiveMinutes","LightlyActiveMinutes","TotalMinutesAsleep","TotalTimeInBed"
"3907",3977333714,1628,2016-05-04,13559,852,14,142,310,526
"3908",3977333714,1628,2016-05-04,13559,852,14,142,262,467
"3909",3977333714,1628,2016-05-04,13559,852,14,142,250,371
"3910",3977333714,1628,2016-05-04,13559,852,14,142,349,540
"3911",3977333714,1628,2016-05-04,13559,852,14,142,261,423
"3912",3977333714,1628,2016-05-04,13559,852,14,142,333,478
"3913",3977333714,1628,2016-05-04,13559,852,14,142,237,382
"3914",3977333714,1628,2016-05-04,13559,852,14,142,383,626
"3915",3977333714,1628,2016-05-04,13559,852,14,142,230,384
"3916",3977333714,1628,2016-05-04,13559,852,14,142,292,500
"3917",3977333714,1628,2016-05-04,13559,852,14,142,213,336
"3918",3977333714,1628,2016-05-04,13559,852,14,142,318,480
"3919",3977333714,1628,2016-05-04,13559,852,14,142,323,512
"3920",3977333714,1628,2016-05-04,13559,852,14,142,237,443
"3921",3977333714,1628,2016-05-04,13559,852,14,142,259,456
"3922",3977333714,1628,2016-05-04,13559,852,14,142,312,452
"3923",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3924",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3925",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3926",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3927",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"3928",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"3929",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"3930",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"3931",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"3932",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"3933",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"3934",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"3935",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"3936",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"3937",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"3938",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"3939",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3940",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3941",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3942",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3943",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"3944",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"3945",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"3946",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"3947",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"3948",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"3949",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"3950",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"3951",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"3952",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"3953",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"3954",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"3955",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"3956",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"3957",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"3958",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"3959",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"3960",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"3961",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"3962",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"3963",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3964",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3965",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3966",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3967",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"3968",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"3969",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"3970",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"3971",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"3972",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"3973",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"3974",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"3975",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"3976",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"3977",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"3978",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"3979",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3980",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3981",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3982",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3983",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"3984",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"3985",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"3986",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"3987",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3988",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3989",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3990",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3991",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"3992",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"3993",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"3994",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"3995",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"3996",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"3997",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"3998",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"3999",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"4000",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"4001",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"4002",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"4003",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4004",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4005",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4006",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4007",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4008",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4009",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4010",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4011",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"4012",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"4013",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"4014",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"4015",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"4016",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"4017",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"4018",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"4019",4020332650,1980,2016-04-19,0,1440,0,0,501,541
"4020",4020332650,1980,2016-04-19,0,1440,0,0,77,77
"4021",4020332650,1980,2016-04-19,0,1440,0,0,322,332
"4022",4020332650,1980,2016-04-19,0,1440,0,0,478,536
"4023",4020332650,1980,2016-04-19,0,1440,0,0,226,248
"4024",4020332650,1980,2016-04-19,0,1440,0,0,385,408
"4025",4020332650,1980,2016-04-19,0,1440,0,0,364,402
"4026",4020332650,1980,2016-04-19,0,1440,0,0,442,494
"4027",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4028",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4029",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4030",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4031",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4032",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4033",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4034",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4035",4020332650,1980,2016-04-28,0,1440,0,0,501,541
"4036",4020332650,1980,2016-04-28,0,1440,0,0,77,77
"4037",4020332650,1980,2016-04-28,0,1440,0,0,322,332
"4038",4020332650,1980,2016-04-28,0,1440,0,0,478,536
"4039",4020332650,1980,2016-04-28,0,1440,0,0,226,248
"4040",4020332650,1980,2016-04-28,0,1440,0,0,385,408
"4041",4020332650,1980,2016-04-28,0,1440,0,0,364,402
"4042",4020332650,1980,2016-04-28,0,1440,0,0,442,494
"4043",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4044",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4045",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4046",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4047",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4048",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4049",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4050",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4051",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4052",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4053",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4054",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4055",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4056",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4057",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4058",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4059",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4060",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4061",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4062",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4063",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4064",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4065",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4066",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4067",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4068",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4069",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4070",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4071",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4072",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4073",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4074",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4075",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4076",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4077",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4078",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4079",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4080",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4081",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4082",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4083",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4084",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4085",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4086",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4087",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4088",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4089",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4090",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4091",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4092",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4093",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4094",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4095",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4096",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4097",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4098",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4099",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4100",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4101",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4102",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4103",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4104",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4105",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4106",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4107",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4108",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4109",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4110",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4111",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4112",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4113",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4114",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4115",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4116",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4117",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4118",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4119",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4120",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4121",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4122",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4123",4020332650,1980,2016-04-26,0,1440,0,0,501,541
"4124",4020332650,1980,2016-04-26,0,1440,0,0,77,77
"4125",4020332650,1980,2016-04-26,0,1440,0,0,322,332
"4126",4020332650,1980,2016-04-26,0,1440,0,0,478,536
"4127",4020332650,1980,2016-04-26,0,1440,0,0,226,248
"4128",4020332650,1980,2016-04-26,0,1440,0,0,385,408
"4129",4020332650,1980,2016-04-26,0,1440,0,0,364,402
"4130",4020332650,1980,2016-04-26,0,1440,0,0,442,494
"4131",4020332650,1980,2016-04-26,0,1440,0,0,501,541
"4132",4020332650,1980,2016-04-26,0,1440,0,0,77,77
"4133",4020332650,1980,2016-04-26,0,1440,0,0,322,332
"4134",4020332650,1980,2016-04-26,0,1440,0,0,478,536
"4135",4020332650,1980,2016-04-26,0,1440,0,0,226,248
"4136",4020332650,1980,2016-04-26,0,1440,0,0,385,408
"4137",4020332650,1980,2016-04-26,0,1440,0,0,364,402
"4138",4020332650,1980,2016-04-26,0,1440,0,0,442,494
"4139",4020332650,1980,2016-04-26,0,1440,0,0,501,541
"4140",4020332650,1980,2016-04-26,0,1440,0,0,77,77
"4141",4020332650,1980,2016-04-26,0,1440,0,0,322,332
"4142",4020332650,1980,2016-04-26,0,1440,0,0,478,536
"4143",4020332650,1980,2016-04-26,0,1440,0,0,226,248
"4144",4020332650,1980,2016-04-26,0,1440,0,0,385,408
"4145",4020332650,1980,2016-04-26,0,1440,0,0,364,402
"4146",4020332650,1980,2016-04-26,0,1440,0,0,442,494
"4147",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4148",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4149",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4150",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4151",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4152",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4153",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4154",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4155",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4156",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4157",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4158",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4159",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4160",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4161",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4162",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4163",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4164",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4165",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4166",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4167",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4168",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4169",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4170",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4171",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4172",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4173",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4174",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4175",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4176",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4177",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4178",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4179",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4180",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4181",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4182",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4183",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4184",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4185",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4186",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4187",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4188",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4189",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4190",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4191",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4192",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4193",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4194",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4195",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4196",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4197",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4198",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4199",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4200",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4201",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4202",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4203",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4204",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4205",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4206",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4207",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4208",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4209",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4210",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4211",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4212",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4213",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4214",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4215",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4216",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4217",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4218",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4219",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4220",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4221",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4222",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4223",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4224",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4225",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4226",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4227",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4228",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4229",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4230",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4231",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4232",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4233",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4234",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4235",4020332650,1980,2016-04-20,0,1440,0,0,501,541
"4236",4020332650,1980,2016-04-20,0,1440,0,0,77,77
"4237",4020332650,1980,2016-04-20,0,1440,0,0,322,332
"4238",4020332650,1980,2016-04-20,0,1440,0,0,478,536
"4239",4020332650,1980,2016-04-20,0,1440,0,0,226,248
"4240",4020332650,1980,2016-04-20,0,1440,0,0,385,408
"4241",4020332650,1980,2016-04-20,0,1440,0,0,364,402
"4242",4020332650,1980,2016-04-20,0,1440,0,0,442,494
"4243",4020332650,1980,2016-04-21,0,1440,0,0,501,541
"4244",4020332650,1980,2016-04-21,0,1440,0,0,77,77
"4245",4020332650,1980,2016-04-21,0,1440,0,0,322,332
"4246",4020332650,1980,2016-04-21,0,1440,0,0,478,536
"4247",4020332650,1980,2016-04-21,0,1440,0,0,226,248
"4248",4020332650,1980,2016-04-21,0,1440,0,0,385,408
"4249",4020332650,1980,2016-04-21,0,1440,0,0,364,402
"4250",4020332650,1980,2016-04-21,0,1440,0,0,442,494
"4251",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4252",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4253",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4254",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4255",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4256",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4257",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4258",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4259",4020332650,1980,2016-04-25,0,1440,0,0,501,541
"4260",4020332650,1980,2016-04-25,0,1440,0,0,77,77
"4261",4020332650,1980,2016-04-25,0,1440,0,0,322,332
"4262",4020332650,1980,2016-04-25,0,1440,0,0,478,536
"4263",4020332650,1980,2016-04-25,0,1440,0,0,226,248
"4264",4020332650,1980,2016-04-25,0,1440,0,0,385,408
"4265",4020332650,1980,2016-04-25,0,1440,0,0,364,402
"4266",4020332650,1980,2016-04-25,0,1440,0,0,442,494
"4267",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4268",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4269",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4270",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4271",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4272",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4273",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4274",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4275",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4276",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4277",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4278",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4279",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4280",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4281",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4282",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4283",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4284",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4285",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4286",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4287",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4288",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4289",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4290",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4291",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4292",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4293",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4294",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4295",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4296",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4297",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4298",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4299",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4300",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4301",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4302",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4303",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4304",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4305",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4306",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4307",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4308",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4309",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4310",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4311",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4312",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4313",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4314",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4315",4020332650,1980,2016-05-01,0,1440,0,0,501,541
"4316",4020332650,1980,2016-05-01,0,1440,0,0,77,77
"4317",4020332650,1980,2016-05-01,0,1440,0,0,322,332
"4318",4020332650,1980,2016-05-01,0,1440,0,0,478,536
"4319",4020332650,1980,2016-05-01,0,1440,0,0,226,248
"4320",4020332650,1980,2016-05-01,0,1440,0,0,385,408
"4321",4020332650,1980,2016-05-01,0,1440,0,0,364,402
"4322",4020332650,1980,2016-05-01,0,1440,0,0,442,494
"4323",4020332650,1981,2016-04-13,0,1440,0,0,501,541
"4324",4020332650,1981,2016-04-13,0,1440,0,0,77,77
"4325",4020332650,1981,2016-04-13,0,1440,0,0,322,332
"4326",4020332650,1981,2016-04-13,0,1440,0,0,478,536
"4327",4020332650,1981,2016-04-13,0,1440,0,0,226,248
"4328",4020332650,1981,2016-04-13,0,1440,0,0,385,408
"4329",4020332650,1981,2016-04-13,0,1440,0,0,364,402
"4330",4020332650,1981,2016-04-13,0,1440,0,0,442,494
"4331",4020332650,1980,2016-04-29,0,1440,0,0,501,541
"4332",4020332650,1980,2016-04-29,0,1440,0,0,77,77
"4333",4020332650,1980,2016-04-29,0,1440,0,0,322,332
"4334",4020332650,1980,2016-04-29,0,1440,0,0,478,536
"4335",4020332650,1980,2016-04-29,0,1440,0,0,226,248
"4336",4020332650,1980,2016-04-29,0,1440,0,0,385,408
"4337",4020332650,1980,2016-04-29,0,1440,0,0,364,402
"4338",4020332650,1980,2016-04-29,0,1440,0,0,442,494
"4339",4020332650,1980,2016-04-29,0,1440,0,0,501,541
"4340",4020332650,1980,2016-04-29,0,1440,0,0,77,77
"4341",4020332650,1980,2016-04-29,0,1440,0,0,322,332
